ticket_id,n_events,n_status_changes,reopened_from_log
TCK-004299,3,2,0
TCK-004300,3,2,0
TCK-004301,3,2,0
TCK-004302,3,2,0
TCK-004303,3,2,0
TCK-004304,3,2,0
TCK-004305,3,2,0
TCK-004306,3,2,0
TCK-004307,4,3,1
TCK-004308,3,2,0
TCK-004309,3,2,0
TCK-004310,3,2,0
TCK-004311,3,2,0
TCK-004312,3,2,0
TCK-004313,3,2,0
TCK-004314,4,3,1
TCK-004315,3,2,0
TCK-004316,3,2,0
TCK-004317,3,2,0
TCK-004318,3,2,0
TCK-004319,3,2,0
TCK-004320,3,2,0
TCK-004321,3,2,0
TCK-004322,3,2,0
TCK-004323,3,2,0
TCK-004324,3,2,0
TCK-004325,3,2,0
TCK-004326,3,2,0
TCK-004327,3,2,0
TCK-004328,3,2,0
TCK-004329,3,2,0
TCK-004330,3,2,0
TCK-004331,3,2,0
TCK-004332,3,2,0
TCK-004333,3,2,0
TCK-004334,4,3,1
TCK-004335,3,2,0
TCK-004336,4,3,1
TCK-004337,3,2,0
TCK-004338,3,2,0
TCK-004339,3,2,0
TCK-004340,3,2,0
TCK-004341,3,2,0
TCK-004342,3,2,0
TCK-004343,3,2,0
TCK-004344,3,2,0
TCK-004345,3,2,0
TCK-004346,3,2,0
TCK-004347,3,2,0
TCK-004348,3,2,0
TCK-004349,3,2,0
TCK-004350,4,3,1
TCK-004351,4,3,1
TCK-004352,3,2,0
TCK-004353,3,2,0
TCK-004354,3,2,0
TCK-004355,3,2,0
TCK-004356,3,2,0
TCK-004357,3,2,0
TCK-004358,4,3,1
TCK-004359,3,2,0
TCK-004360,3,2,0
TCK-004361,4,3,1
TCK-004362,4,3,1
TCK-004363,3,2,0
TCK-004364,3,2,0
TCK-004365,3,2,0
TCK-004366,3,2,0
TCK-004367,4,3,1
TCK-004368,3,2,0
TCK-004369,3,2,0
TCK-004370,4,3,1
TCK-004371,3,2,0
TCK-004372,3,2,0
TCK-004373,3,2,0
TCK-004374,3,2,0
TCK-004375,3,2,0
TCK-004376,3,2,0
TCK-004377,3,2,0
TCK-004378,3,2,0
TCK-004379,3,2,0
TCK-004380,3,2,0
TCK-004381,3,2,0
TCK-004382,3,2,0
TCK-004383,3,2,0
TCK-004384,3,2,0
TCK-004385,3,2,0
TCK-004386,3,2,0
TCK-004387,3,2,0
TCK-004388,3,2,0
TCK-004389,3,2,0
TCK-004390,3,2,0
TCK-004391,4,3,1
TCK-004392,3,2,0
TCK-004393,3,2,0
TCK-004394,4,3,1
TCK-004395,3,2,0
TCK-004396,3,2,0
TCK-004397,3,2,0
TCK-004398,3,2,0
TCK-004399,3,2,0
TCK-004400,3,2,0
TCK-004401,3,2,0
TCK-004402,3,2,0
TCK-004403,3,2,0
TCK-004404,3,2,0
TCK-004405,3,2,0
TCK-004406,3,2,0
TCK-004407,3,2,0
TCK-004408,4,3,1
TCK-004409,3,2,0
TCK-004410,3,2,0
TCK-004411,3,2,0
TCK-004412,3,2,0
TCK-004413,3,2,0
TCK-004414,3,2,0
TCK-004415,3,2,0
TCK-004416,3,2,0
TCK-004417,3,2,0
TCK-004418,3,2,0
TCK-004419,3,2,0
TCK-004420,3,2,0
TCK-004421,3,2,0
TCK-004422,3,2,0
TCK-004423,3,2,0
TCK-004424,3,2,0
TCK-004425,3,2,0
TCK-004426,3,2,0
TCK-004427,3,2,0
TCK-004428,3,2,0
TCK-004429,3,2,0
TCK-004430,4,3,1
TCK-004431,4,3,1
TCK-004432,3,2,0
TCK-004433,3,2,0
TCK-004434,3,2,0
TCK-004435,3,2,0
TCK-004436,3,2,0
TCK-004437,3,2,0
TCK-004438,3,2,0
TCK-004439,3,2,0
TCK-004440,3,2,0
TCK-004441,3,2,0
TCK-004442,3,2,0
TCK-004443,3,2,0
TCK-004444,3,2,0
TCK-004445,3,2,0
TCK-004446,3,2,0
TCK-004447,3,2,0
TCK-004448,3,2,0
TCK-004449,3,2,0
TCK-004450,3,2,0
TCK-004451,4,3,1
TCK-004452,3,2,0
TCK-004453,3,2,0
TCK-004454,3,2,0
TCK-004455,3,2,0
TCK-004456,3,2,0
TCK-004457,3,2,0
TCK-004458,3,2,0
TCK-004459,4,3,1
TCK-004460,3,2,0
TCK-004461,3,2,0
TCK-004462,3,2,0
TCK-004463,3,2,0
TCK-004464,3,2,0
TCK-004465,3,2,0
TCK-004466,3,2,0
TCK-004467,3,2,0
TCK-004468,3,2,0
TCK-004469,3,2,0
TCK-004470,3,2,0
TCK-004471,3,2,0
TCK-004472,3,2,0
TCK-004473,4,3,1
TCK-004474,3,2,0
TCK-004475,3,2,0
TCK-004476,3,2,0
TCK-004477,3,2,0
TCK-004478,3,2,0
TCK-004479,3,2,0
TCK-004480,3,2,0
TCK-004481,3,2,0
TCK-004482,3,2,0
TCK-004483,3,2,0
TCK-004484,3,2,0
TCK-004485,3,2,0
TCK-004486,4,3,1
TCK-004487,4,3,1
TCK-004488,4,3,1
TCK-004489,3,2,0
TCK-004490,3,2,0
TCK-004491,3,2,0
TCK-004492,4,3,1
TCK-004493,4,3,1
TCK-004494,3,2,0
TCK-004495,3,2,0
TCK-004496,3,2,0
TCK-004497,3,2,0
TCK-004498,3,2,0
TCK-004499,3,2,0
TCK-004500,3,2,0
TCK-004501,3,2,0
TCK-004502,3,2,0
TCK-004503,3,2,0
TCK-004504,3,2,0
TCK-004505,3,2,0
TCK-004506,3,2,0
TCK-004507,3,2,0
TCK-004508,4,3,1
TCK-004509,3,2,0
TCK-004510,3,2,0
TCK-004511,3,2,0
TCK-004512,3,2,0
TCK-004513,3,2,0
TCK-004514,3,2,0
TCK-004515,3,2,0
TCK-004516,3,2,0
TCK-004517,3,2,0
TCK-004518,3,2,0
TCK-004519,3,2,0
TCK-004520,3,2,0
TCK-004521,3,2,0
TCK-004522,3,2,0
TCK-004523,3,2,0
TCK-004524,3,2,0
TCK-004525,3,2,0
TCK-004526,4,3,1
TCK-004527,4,3,1
TCK-004528,3,2,0
TCK-004529,3,2,0
TCK-004530,3,2,0
TCK-004531,3,2,0
TCK-004532,3,2,0
TCK-004533,4,3,1
TCK-004534,3,2,0
TCK-004535,3,2,0
TCK-004536,3,2,0
TCK-004537,3,2,0
TCK-004538,3,2,0
TCK-004539,3,2,0
TCK-004540,3,2,0
TCK-004541,3,2,0
TCK-004542,3,2,0
TCK-004543,3,2,0
TCK-004544,3,2,0
TCK-004545,3,2,0
TCK-004546,3,2,0
TCK-004547,3,2,0
TCK-004548,3,2,0
TCK-004549,3,2,0
TCK-004550,4,3,1
TCK-004551,3,2,0
TCK-004552,3,2,0
TCK-004553,3,2,0
TCK-004554,3,2,0
TCK-004555,4,3,1
TCK-004556,3,2,0
TCK-004557,3,2,0
TCK-004558,3,2,0
TCK-004559,3,2,0
TCK-004560,3,2,0
TCK-004561,3,2,0
TCK-004562,3,2,0
TCK-004563,3,2,0
TCK-004564,3,2,0
TCK-004565,4,3,1
TCK-004566,3,2,0
TCK-004567,3,2,0
TCK-004568,3,2,0
TCK-004569,3,2,0
TCK-004570,3,2,0
TCK-004571,3,2,0
TCK-004572,3,2,0
TCK-004573,4,3,1
TCK-004574,3,2,0
TCK-004575,3,2,0
TCK-004576,3,2,0
TCK-004577,3,2,0
TCK-004578,3,2,0
TCK-004579,3,2,0
TCK-004580,3,2,0
TCK-004581,3,2,0
TCK-004582,3,2,0
TCK-004583,3,2,0
TCK-004584,4,3,1
TCK-004585,4,3,1
TCK-004586,4,3,1
TCK-004587,3,2,0
TCK-004588,3,2,0
TCK-004589,3,2,0
TCK-004590,3,2,0
TCK-004591,3,2,0
TCK-004592,3,2,0
TCK-004593,3,2,0
TCK-004594,3,2,0
TCK-004595,3,2,0
TCK-004596,3,2,0
TCK-004597,3,2,0
TCK-004598,4,3,1
TCK-004599,3,2,0
TCK-004600,3,2,0
TCK-004601,4,3,1
TCK-004602,3,2,0
TCK-004603,3,2,0
TCK-004604,3,2,0
TCK-004605,3,2,0
TCK-004606,3,2,0
TCK-004607,3,2,0
TCK-004608,3,2,0
TCK-004609,3,2,0
TCK-004610,3,2,0
TCK-004611,3,2,0
TCK-004612,4,3,1
TCK-004613,3,2,0
TCK-004614,3,2,0
TCK-004615,3,2,0
TCK-004616,3,2,0
TCK-004617,3,2,0
TCK-004618,3,2,0
TCK-004619,3,2,0
TCK-004620,3,2,0
TCK-004621,3,2,0
TCK-004622,3,2,0
TCK-004623,3,2,0
TCK-004624,4,3,1
TCK-004625,3,2,0
TCK-004626,3,2,0
TCK-004627,3,2,0
TCK-004628,3,2,0
TCK-004629,3,2,0
TCK-004630,3,2,0
TCK-004631,3,2,0
TCK-004632,3,2,0
TCK-004633,3,2,0
TCK-004634,4,3,1
TCK-004635,3,2,0
TCK-004636,3,2,0
TCK-004637,3,2,0
TCK-004638,4,3,1
TCK-004639,3,2,0
TCK-004640,3,2,0
TCK-004641,3,2,0
TCK-004642,3,2,0
TCK-004643,3,2,0
TCK-004644,3,2,0
TCK-004645,3,2,0
TCK-004646,3,2,0
TCK-004647,3,2,0
TCK-004648,3,2,0
TCK-004649,3,2,0
TCK-004650,3,2,0
TCK-004651,3,2,0
TCK-004652,4,3,1
TCK-004653,3,2,0
TCK-004654,3,2,0
TCK-004655,4,3,1
TCK-004656,4,3,1
TCK-004657,3,2,0
TCK-004658,3,2,0
TCK-004659,3,2,0
TCK-004660,3,2,0
TCK-004661,3,2,0
TCK-004662,3,2,0
TCK-004663,3,2,0
TCK-004664,3,2,0
TCK-004665,4,3,1
TCK-004666,3,2,0
TCK-004667,3,2,0
TCK-004668,3,2,0
TCK-004669,3,2,0
TCK-004670,3,2,0
TCK-004671,3,2,0
TCK-004672,3,2,0
TCK-004673,3,2,0
TCK-004674,3,2,0
TCK-004675,3,2,0
TCK-004676,3,2,0
TCK-004677,3,2,0
TCK-004678,3,2,0
TCK-004679,3,2,0
TCK-004680,3,2,0
TCK-004681,3,2,0
TCK-004682,3,2,0
TCK-004683,3,2,0
TCK-004684,3,2,0
TCK-004685,3,2,0
TCK-004686,3,2,0
TCK-004687,3,2,0
TCK-004688,3,2,0
TCK-004689,3,2,0
TCK-004690,3,2,0
TCK-004691,3,2,0
TCK-004692,3,2,0
TCK-004693,3,2,0
TCK-004694,3,2,0
TCK-004695,3,2,0
TCK-004696,3,2,0
TCK-004697,3,2,0
TCK-004698,3,2,0
TCK-004699,3,2,0
TCK-004700,3,2,0
TCK-004701,3,2,0
TCK-004702,3,2,0
TCK-004703,3,2,0
TCK-004704,3,2,0
TCK-004705,3,2,0
TCK-004706,3,2,0
TCK-004707,3,2,0
TCK-004708,3,2,0
TCK-004709,3,2,0
TCK-004710,3,2,0
TCK-004711,3,2,0
TCK-004712,3,2,0
TCK-004713,3,2,0
TCK-004714,3,2,0
TCK-004715,4,3,1
TCK-004716,3,2,0
TCK-004717,3,2,0
TCK-004718,3,2,0
TCK-004719,4,3,1
TCK-004720,3,2,0
TCK-004721,3,2,0
TCK-004722,3,2,0
TCK-004723,3,2,0
TCK-004724,3,2,0
TCK-004725,3,2,0
TCK-004726,3,2,0
TCK-004727,3,2,0
TCK-004728,3,2,0
TCK-004729,3,2,0
TCK-004730,3,2,0
TCK-004731,3,2,0
TCK-004732,3,2,0
TCK-004733,3,2,0
TCK-004734,3,2,0
TCK-004735,3,2,0
TCK-004736,3,2,0
TCK-004737,3,2,0
TCK-004738,3,2,0
TCK-004739,3,2,0
TCK-004740,3,2,0
TCK-004741,4,3,1
TCK-004742,3,2,0
TCK-004743,3,2,0
TCK-004744,3,2,0
TCK-004745,3,2,0
TCK-004746,3,2,0
TCK-004747,3,2,0
TCK-004748,3,2,0
TCK-004749,3,2,0
TCK-004750,3,2,0
TCK-004751,3,2,0
TCK-004752,3,2,0
TCK-004753,3,2,0
TCK-004754,3,2,0
TCK-004755,3,2,0
TCK-004756,3,2,0
TCK-004757,3,2,0
TCK-004758,3,2,0
TCK-004759,3,2,0
TCK-004760,3,2,0
TCK-004761,3,2,0
TCK-004762,3,2,0
TCK-004763,3,2,0
TCK-004764,4,3,1
TCK-004765,3,2,0
TCK-004766,3,2,0
TCK-004767,3,2,0
TCK-004768,3,2,0
TCK-004769,4,3,1
TCK-004770,3,2,0
TCK-004771,3,2,0
TCK-004772,3,2,0
TCK-004773,3,2,0
TCK-004774,3,2,0
TCK-004775,3,2,0
TCK-004776,3,2,0
TCK-004777,3,2,0
TCK-004778,4,3,1
TCK-004779,3,2,0
TCK-004780,3,2,0
TCK-004781,3,2,0
TCK-004782,4,3,1
TCK-004783,3,2,0
TCK-004784,3,2,0
TCK-004785,3,2,0
TCK-004786,3,2,0
TCK-004787,3,2,0
TCK-004788,4,3,1
TCK-004789,3,2,0
TCK-004790,3,2,0
TCK-004791,4,3,1
TCK-004792,4,3,1
TCK-004793,3,2,0
TCK-004794,4,3,1
TCK-004795,3,2,0
TCK-004796,3,2,0
TCK-004797,3,2,0
TCK-004798,3,2,0
TCK-004799,4,3,1
TCK-004800,3,2,0
TCK-004801,3,2,0
TCK-004802,3,2,0
TCK-004803,3,2,0
TCK-004804,3,2,0
TCK-004805,3,2,0
TCK-004806,3,2,0
TCK-004807,3,2,0
TCK-004808,4,3,1
TCK-004809,4,3,1
TCK-004810,3,2,0
TCK-004811,3,2,0
TCK-004812,3,2,0
TCK-004813,3,2,0
TCK-004814,3,2,0
TCK-004815,3,2,0
TCK-004816,3,2,0
TCK-004817,3,2,0
TCK-004818,3,2,0
TCK-004819,3,2,0
TCK-004820,3,2,0
TCK-004821,3,2,0
TCK-004822,3,2,0
TCK-004823,3,2,0
TCK-004824,3,2,0
TCK-004825,3,2,0
TCK-004826,3,2,0
TCK-004827,3,2,0
TCK-004828,3,2,0
TCK-004829,3,2,0
TCK-004830,3,2,0
TCK-004831,3,2,0
TCK-004832,3,2,0
TCK-004833,4,3,1
TCK-004834,3,2,0
TCK-004835,3,2,0
TCK-004836,4,3,1
TCK-004837,3,2,0
TCK-004838,3,2,0
TCK-004839,3,2,0
TCK-004840,3,2,0
TCK-004841,3,2,0
TCK-004842,3,2,0
TCK-004843,3,2,0
TCK-004844,3,2,0
TCK-004845,4,3,1
TCK-004846,3,2,0
TCK-004847,3,2,0
TCK-004848,3,2,0
TCK-004849,3,2,0
TCK-004850,3,2,0
TCK-004851,3,2,0
TCK-004852,3,2,0
TCK-004853,3,2,0
TCK-004854,3,2,0
TCK-004855,3,2,0
TCK-004856,3,2,0
TCK-004857,3,2,0
TCK-004858,3,2,0
TCK-004859,3,2,0
TCK-004860,3,2,0
TCK-004861,3,2,0
TCK-004862,3,2,0
TCK-004863,3,2,0
TCK-004864,3,2,0
TCK-004865,3,2,0
TCK-004866,3,2,0
TCK-004867,3,2,0
TCK-004868,3,2,0
TCK-004869,3,2,0
TCK-004870,3,2,0
TCK-004871,3,2,0
TCK-004872,4,3,1
TCK-004873,3,2,0
TCK-004874,3,2,0
TCK-004875,3,2,0
TCK-004876,3,2,0
TCK-004877,3,2,0
TCK-004878,4,3,1
TCK-004879,3,2,0
TCK-004880,3,2,0
TCK-004881,3,2,0
TCK-004882,3,2,0
TCK-004883,3,2,0
TCK-004884,3,2,0
TCK-004885,3,2,0
TCK-004886,3,2,0
TCK-004887,3,2,0
TCK-004888,3,2,0
TCK-004889,3,2,0
TCK-004890,3,2,0
TCK-004891,3,2,0
TCK-004892,3,2,0
TCK-004893,3,2,0
TCK-004894,3,2,0
TCK-004895,3,2,0
TCK-004896,3,2,0
TCK-004897,3,2,0
TCK-004898,3,2,0
TCK-004899,3,2,0
TCK-004900,3,2,0
TCK-004901,3,2,0
TCK-004902,3,2,0
TCK-004903,3,2,0
TCK-004904,4,3,1
TCK-004905,3,2,0
TCK-004906,3,2,0
TCK-004907,3,2,0
TCK-004908,3,2,0
TCK-004909,3,2,0
TCK-004910,3,2,0
TCK-004911,3,2,0
TCK-004912,3,2,0
TCK-004913,3,2,0
TCK-004914,3,2,0
TCK-004915,3,2,0
TCK-004916,3,2,0
TCK-004917,3,2,0
TCK-004918,3,2,0
TCK-004919,4,3,1
TCK-004920,3,2,0
TCK-004921,3,2,0
TCK-004922,3,2,0
TCK-004923,3,2,0
TCK-004924,3,2,0
TCK-004925,3,2,0
TCK-004926,3,2,0
TCK-004927,4,3,1
TCK-004928,3,2,0
TCK-004929,3,2,0
TCK-004930,3,2,0
TCK-004931,3,2,0
TCK-004932,3,2,0
TCK-004933,3,2,0
TCK-004934,3,2,0
TCK-004935,3,2,0
TCK-004936,3,2,0
TCK-004937,3,2,0
TCK-004938,3,2,0
TCK-004939,3,2,0
TCK-004940,3,2,0
TCK-004941,3,2,0
TCK-004942,4,3,1
TCK-004943,3,2,0
TCK-004944,4,3,1
TCK-004945,3,2,0
TCK-004946,4,3,1
TCK-004947,3,2,0
TCK-004948,3,2,0
TCK-004949,3,2,0
TCK-004950,3,2,0
TCK-004951,3,2,0
TCK-004952,3,2,0
TCK-004953,3,2,0
TCK-004954,4,3,1
TCK-004955,3,2,0
TCK-004956,3,2,0
TCK-004957,3,2,0
TCK-004958,3,2,0
TCK-004959,3,2,0
TCK-004960,3,2,0
TCK-004961,4,3,1
TCK-004962,3,2,0
TCK-004963,3,2,0
TCK-004964,3,2,0
TCK-004965,3,2,0
TCK-004966,3,2,0
TCK-004967,3,2,0
TCK-004968,3,2,0
TCK-004969,3,2,0
TCK-004970,3,2,0
TCK-004971,3,2,0
TCK-004972,3,2,0
TCK-004973,3,2,0
TCK-004974,3,2,0
TCK-004975,3,2,0
TCK-004976,3,2,0
TCK-004977,3,2,0
TCK-004978,3,2,0
TCK-004979,3,2,0
TCK-004980,3,2,0
TCK-004981,3,2,0
TCK-004982,3,2,0
TCK-004983,3,2,0
TCK-004984,4,3,1
TCK-004985,4,3,1
TCK-004986,3,2,0
TCK-004987,3,2,0
TCK-004988,3,2,0
TCK-004989,3,2,0
TCK-004990,3,2,0
TCK-004991,4,3,1
TCK-004992,3,2,0
TCK-004993,3,2,0
TCK-004994,3,2,0
TCK-004995,3,2,0
TCK-004996,3,2,0
TCK-004997,3,2,0
TCK-004998,3,2,0
TCK-004999,3,2,0
TCK-005000,3,2,0
TCK-005001,3,2,0
TCK-005002,3,2,0
TCK-005003,3,2,0
TCK-005004,3,2,0
TCK-005005,3,2,0
TCK-005006,3,2,0
TCK-005007,3,2,0
TCK-005008,3,2,0
TCK-005009,3,2,0
TCK-005010,3,2,0
TCK-005011,3,2,0
TCK-005012,4,3,1
TCK-005013,3,2,0
TCK-005014,3,2,0
TCK-005015,3,2,0
TCK-005016,3,2,0
TCK-005017,3,2,0
TCK-005018,3,2,0
TCK-005019,3,2,0
TCK-005020,3,2,0
TCK-005021,3,2,0
TCK-005022,3,2,0
TCK-005023,3,2,0
TCK-005024,3,2,0
TCK-005025,3,2,0
TCK-005026,3,2,0
TCK-005027,3,2,0
TCK-005028,3,2,0
TCK-005029,4,3,1
TCK-005030,3,2,0
TCK-005031,3,2,0
TCK-005032,3,2,0
TCK-005033,3,2,0
TCK-005034,3,2,0
TCK-005035,3,2,0
TCK-005036,3,2,0
TCK-005037,3,2,0
TCK-005038,3,2,0
TCK-005039,3,2,0
TCK-005040,4,3,1
TCK-005041,3,2,0
TCK-005042,3,2,0
TCK-005043,3,2,0
TCK-005044,3,2,0
TCK-005045,3,2,0
TCK-005046,3,2,0
TCK-005047,3,2,0
TCK-005048,3,2,0
TCK-005049,3,2,0
TCK-005050,3,2,0
TCK-005051,3,2,0
TCK-005052,3,2,0
TCK-005053,3,2,0
TCK-005054,3,2,0
TCK-005055,3,2,0
TCK-005056,3,2,0
TCK-005057,3,2,0
TCK-005058,3,2,0
TCK-005059,3,2,0
TCK-005060,3,2,0
TCK-005061,3,2,0
TCK-005062,3,2,0
TCK-005063,3,2,0
TCK-005064,3,2,0
TCK-005065,3,2,0
TCK-005066,3,2,0
TCK-005067,3,2,0
TCK-005068,3,2,0
TCK-005069,3,2,0
TCK-005070,3,2,0
TCK-005071,3,2,0
TCK-005072,3,2,0
TCK-005073,3,2,0
TCK-005074,3,2,0
TCK-005075,3,2,0
TCK-005076,3,2,0
TCK-005077,3,2,0
TCK-005078,3,2,0
TCK-005079,3,2,0
TCK-005080,3,2,0
TCK-005081,3,2,0
TCK-005082,3,2,0
TCK-005083,3,2,0
TCK-005084,3,2,0
TCK-005085,3,2,0
TCK-005086,3,2,0
TCK-005087,3,2,0
TCK-005088,3,2,0
TCK-005089,3,2,0
TCK-005090,3,2,0
TCK-005091,3,2,0
TCK-005092,3,2,0
TCK-005093,3,2,0
TCK-005094,3,2,0
TCK-005095,3,2,0
TCK-005096,3,2,0
TCK-005097,3,2,0
TCK-005098,3,2,0
TCK-005099,3,2,0
TCK-005100,3,2,0
TCK-005101,3,2,0
TCK-005102,3,2,0
TCK-005103,3,2,0
TCK-005104,3,2,0
TCK-005105,3,2,0
TCK-005106,4,3,1
TCK-005107,3,2,0
TCK-005108,3,2,0
TCK-005109,3,2,0
TCK-005110,3,2,0
TCK-005111,3,2,0
TCK-005112,3,2,0
TCK-005113,3,2,0
TCK-005114,3,2,0
TCK-005115,3,2,0
TCK-005116,3,2,0
TCK-005117,3,2,0
TCK-005118,3,2,0
TCK-005119,3,2,0
TCK-005120,3,2,0
TCK-005121,3,2,0
TCK-005122,3,2,0
TCK-005123,3,2,0
TCK-005124,3,2,0
TCK-005125,4,3,1
TCK-005126,3,2,0
TCK-005127,3,2,0
TCK-005128,3,2,0
TCK-005129,3,2,0
TCK-005130,4,3,1
TCK-005131,3,2,0
TCK-005132,3,2,0
TCK-005133,3,2,0
TCK-005134,3,2,0
TCK-005135,4,3,1
TCK-005136,3,2,0
TCK-005137,3,2,0
TCK-005138,3,2,0
TCK-005139,3,2,0
TCK-005140,4,3,1
TCK-005141,3,2,0
TCK-005142,3,2,0
TCK-005143,3,2,0
TCK-005144,3,2,0
TCK-005145,3,2,0
TCK-005146,3,2,0
TCK-005147,3,2,0
TCK-005148,3,2,0
TCK-005149,3,2,0
TCK-005150,3,2,0
TCK-005151,3,2,0
TCK-005152,3,2,0
TCK-005153,3,2,0
TCK-005154,3,2,0
TCK-005155,3,2,0
TCK-005156,3,2,0
TCK-005157,3,2,0
TCK-005158,3,2,0
TCK-005159,3,2,0
TCK-005160,3,2,0
TCK-005161,3,2,0
TCK-005162,3,2,0
TCK-005163,3,2,0
TCK-005164,3,2,0
TCK-005165,3,2,0
TCK-005166,3,2,0
TCK-005167,3,2,0
TCK-005168,3,2,0
TCK-005169,3,2,0
TCK-005170,3,2,0
TCK-005171,4,3,1
TCK-005172,3,2,0
TCK-005173,3,2,0
TCK-005174,3,2,0
TCK-005175,3,2,0
TCK-005176,3,2,0
TCK-005177,3,2,0
TCK-005178,3,2,0
TCK-005179,3,2,0
TCK-005180,4,3,1
TCK-005181,3,2,0
TCK-005182,4,3,1
TCK-005183,3,2,0
TCK-005184,3,2,0
TCK-005185,3,2,0
TCK-005186,3,2,0
TCK-005187,3,2,0
TCK-005188,3,2,0
TCK-005189,3,2,0
TCK-005190,3,2,0
TCK-005191,3,2,0
TCK-005192,4,3,1
TCK-005193,3,2,0
TCK-005194,3,2,0
TCK-005195,3,2,0
TCK-005196,3,2,0
TCK-005197,3,2,0
TCK-005198,3,2,0
TCK-005199,3,2,0
TCK-005200,3,2,0
TCK-005201,3,2,0
TCK-005202,4,3,1
TCK-005203,3,2,0
TCK-005204,3,2,0
TCK-005205,3,2,0
TCK-005206,3,2,0
TCK-005207,3,2,0
TCK-005208,3,2,0
TCK-005209,3,2,0
TCK-005210,3,2,0
TCK-005211,3,2,0
TCK-005212,4,3,1
TCK-005213,3,2,0
TCK-005214,3,2,0
TCK-005215,3,2,0
TCK-005216,3,2,0
TCK-005217,3,2,0
TCK-005218,3,2,0
TCK-005219,3,2,0
TCK-005220,3,2,0
TCK-005221,3,2,0
TCK-005222,3,2,0
TCK-005223,3,2,0
TCK-005224,3,2,0
TCK-005225,4,3,1
TCK-005226,3,2,0
TCK-005227,3,2,0
TCK-005228,3,2,0
TCK-005229,3,2,0
TCK-005230,3,2,0
TCK-005231,3,2,0
TCK-005232,3,2,0
TCK-005233,3,2,0
TCK-005234,3,2,0
TCK-005235,4,3,1
TCK-005236,3,2,0
TCK-005237,3,2,0
TCK-005238,3,2,0
TCK-005239,3,2,0
TCK-005240,3,2,0
TCK-005241,3,2,0
TCK-005242,3,2,0
TCK-005243,3,2,0
TCK-005244,3,2,0
TCK-005245,3,2,0
TCK-005246,3,2,0
TCK-005247,3,2,0
TCK-005248,3,2,0
TCK-005249,3,2,0
TCK-005250,4,3,1
TCK-005251,3,2,0
TCK-005252,3,2,0
TCK-005253,3,2,0
TCK-005254,4,3,1
TCK-005255,3,2,0
TCK-005256,4,3,1
TCK-005257,3,2,0
TCK-005258,3,2,0
TCK-005259,3,2,0
TCK-005260,3,2,0
TCK-005261,3,2,0
TCK-005262,3,2,0
TCK-005263,3,2,0
TCK-005264,3,2,0
TCK-005265,3,2,0
TCK-005266,3,2,0
TCK-005267,3,2,0
TCK-005268,3,2,0
TCK-005269,3,2,0
TCK-005270,4,3,1
TCK-005271,3,2,0
TCK-005272,3,2,0
TCK-005273,3,2,0
TCK-005274,3,2,0
TCK-005275,3,2,0
TCK-005276,3,2,0
TCK-005277,4,3,1
TCK-005278,3,2,0
TCK-005279,3,2,0
TCK-005280,3,2,0
TCK-005281,3,2,0
TCK-005282,3,2,0
TCK-005283,3,2,0
TCK-005284,3,2,0
TCK-005285,3,2,0
TCK-005286,3,2,0
TCK-005287,3,2,0
TCK-005288,4,3,1
TCK-005289,4,3,1
TCK-005290,3,2,0
TCK-005291,3,2,0
TCK-005292,3,2,0
TCK-005293,3,2,0
TCK-005294,3,2,0
TCK-005295,3,2,0
TCK-005296,3,2,0
TCK-005297,3,2,0
TCK-005298,4,3,1
TCK-005299,3,2,0
TCK-005300,3,2,0
TCK-005301,3,2,0
TCK-005302,3,2,0
TCK-005303,3,2,0
TCK-005304,3,2,0
TCK-005305,3,2,0
TCK-005306,3,2,0
TCK-005307,3,2,0
TCK-005308,3,2,0
TCK-005309,3,2,0
TCK-005310,3,2,0
TCK-005311,3,2,0
TCK-005312,3,2,0
TCK-005313,3,2,0
TCK-005314,3,2,0
TCK-005315,3,2,0
TCK-005316,3,2,0
TCK-005317,3,2,0
TCK-005318,3,2,0
TCK-005319,3,2,0
TCK-005320,3,2,0
TCK-005321,3,2,0
TCK-005322,3,2,0
TCK-005323,3,2,0
TCK-005324,3,2,0
TCK-005325,4,3,1
TCK-005326,3,2,0
TCK-005327,3,2,0
TCK-005328,3,2,0
TCK-005329,3,2,0
TCK-005330,3,2,0
TCK-005331,4,3,1
TCK-005332,3,2,0
TCK-005333,3,2,0
TCK-005334,3,2,0
TCK-005335,3,2,0
TCK-005336,3,2,0
TCK-005337,3,2,0
TCK-005338,3,2,0
TCK-005339,3,2,0
TCK-005340,3,2,0
TCK-005341,3,2,0
TCK-005342,3,2,0
TCK-005343,3,2,0
TCK-005344,3,2,0
TCK-005345,3,2,0
TCK-005346,4,3,1
TCK-005347,3,2,0
TCK-005348,3,2,0
TCK-005349,3,2,0
TCK-005350,3,2,0
TCK-005351,3,2,0
TCK-005352,4,3,1
TCK-005353,3,2,0
TCK-005354,4,3,1
TCK-005355,3,2,0
TCK-005356,3,2,0
TCK-005357,3,2,0
TCK-005358,3,2,0
TCK-005359,3,2,0
TCK-005360,3,2,0
TCK-005361,3,2,0
TCK-005362,3,2,0
TCK-005363,3,2,0
TCK-005364,3,2,0
TCK-005365,3,2,0
TCK-005366,3,2,0
TCK-005367,3,2,0
TCK-005368,3,2,0
TCK-005369,3,2,0
TCK-005370,3,2,0
TCK-005371,3,2,0
TCK-005372,4,3,1
TCK-005373,3,2,0
