ticket_id,channel,product,category,priority,customer_tier,region,backlog_at_creation,first_response_minutes,reopened,created_hour,created_weekday,created_month,sla_breach,body_len,word_count,num_question,num_exclam,upper_ratio,urgency_hits,kw_refund,kw_cancel,kw_error,n_events,n_status_changes,reopened_from_log
TCK-000166,Redes Sociais,API,Acesso e Conta,Baixa,Basic,Centro-Oeste,48,192.3,0,19,3,12,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000167,Chat,Integrações,Cancelamento,Alta,Basic,Nordeste,45,51.3,0,15,4,9,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-000168,Chat,Relatórios,Faturamento,Média,Basic,Norte,6,67.1,0,6,6,9,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-000169,Redes Sociais,Plataforma Web,Faturamento,Alta,Free,Sul,0,27.0,0,1,4,4,1,133,23,0,0,0.0278,0,0,0,0,3,2,0
TCK-000170,Email,Faturamento,Faturamento,Média,Basic,Nordeste,44,235.1,0,20,3,11,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-000171,Email,App Mobile,Cancelamento,Baixa,Premium,Nordeste,73,424.3,0,14,5,11,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-000172,Chat,Integrações,Dúvida / Como Fazer,Crítica,Free,Sudeste,0,9.2,0,2,4,5,0,149,25,0,0,0.0246,0,0,0,0,3,2,0
TCK-000173,Email,App Mobile,Acesso e Conta,Média,Free,Centro-Oeste,32,97.7,0,23,5,11,0,171,31,0,0,0.0217,0,0,0,0,3,2,0
TCK-000174,Chat,Faturamento,Cancelamento,Média,Premium,Sudeste,66,128.2,0,4,4,2,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-000175,Formulário Web,Integrações,Problema Técnico,Média,Free,Sul,53,153.5,0,2,4,5,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-000176,Formulário Web,Integrações,Problema Técnico,Baixa,Basic,Sudeste,34,377.4,0,11,6,3,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-000177,Formulário Web,Plataforma Web,Problema Técnico,Alta,Premium,Sudeste,60,76.4,0,11,5,1,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-000178,Email,App Mobile,Solicitação de Recurso,Média,Basic,Centro-Oeste,66,129.1,0,16,4,5,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-000179,Formulário Web,Plataforma Web,Faturamento,Média,Premium,Nordeste,55,262.0,0,17,4,8,0,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-000180,Redes Sociais,API,Cancelamento,Média,Enterprise,Sul,46,204.8,0,9,0,10,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-000181,Email,API,Dúvida / Como Fazer,Média,Enterprise,Norte,32,99.2,0,9,0,10,0,155,27,2,0,0.0238,0,0,0,0,3,2,0
TCK-000182,Formulário Web,App Mobile,Acesso e Conta,Média,Basic,Nordeste,4,98.4,0,8,4,6,0,151,27,0,0,0.025,0,0,0,0,3,2,0
TCK-000183,Email,Plataforma Web,Problema Técnico,Baixa,Basic,Centro-Oeste,0,398.1,0,1,1,2,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-000184,Telefone,Integrações,Bug / Defeito,Baixa,Free,Sul,23,203.1,0,1,6,7,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-000185,Redes Sociais,Integrações,Acesso e Conta,Média,Free,Centro-Oeste,0,187.9,0,5,1,1,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-000186,Email,Faturamento,Faturamento,Baixa,Free,Norte,20,165.9,0,11,5,3,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-000187,Formulário Web,Plataforma Web,Acesso e Conta,Alta,Enterprise,Centro-Oeste,13,56.2,1,8,4,11,0,64,9,0,0,0.037,1,0,0,0,4,3,1
TCK-000188,Email,App Mobile,Dúvida / Como Fazer,Baixa,Free,Sul,44,159.4,0,18,0,6,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-000189,Telefone,Plataforma Web,Acesso e Conta,Crítica,Enterprise,Centro-Oeste,0,12.8,0,4,4,10,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-000190,Formulário Web,API,Problema Técnico,Média,Free,Centro-Oeste,18,126.1,1,21,5,10,0,56,11,0,0,0.0222,0,0,0,0,4,3,1
TCK-000191,Redes Sociais,API,Solicitação de Recurso,Média,Premium,Sudeste,19,107.1,0,22,4,3,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-000192,Telefone,Relatórios,Faturamento,Crítica,Free,Centro-Oeste,19,21.0,0,3,6,6,0,107,19,0,1,0.0235,2,1,0,0,3,2,0
TCK-000193,Email,API,Problema Técnico,Média,Free,Sul,27,437.3,0,2,1,9,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-000194,Chat,API,Problema Técnico,Média,Basic,Sul,31,153.4,1,1,4,6,0,59,10,0,0,0.0204,1,0,0,1,4,3,1
TCK-000195,Chat,App Mobile,Acesso e Conta,Média,Premium,Norte,34,120.0,1,3,4,4,0,64,12,0,0,0.0192,0,0,0,0,4,3,1
TCK-000196,Telefone,Integrações,Dúvida / Como Fazer,Média,Basic,Centro-Oeste,31,70.0,0,7,6,11,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-000197,Email,Faturamento,Problema Técnico,Alta,Free,Centro-Oeste,72,74.8,1,14,2,7,1,59,10,0,0,0.0204,1,0,0,1,4,3,1
TCK-000198,Formulário Web,Integrações,Acesso e Conta,Baixa,Enterprise,Sul,31,127.5,0,6,0,9,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-000199,Formulário Web,App Mobile,Acesso e Conta,Crítica,Basic,Sudeste,51,60.6,0,13,4,3,0,171,31,0,0,0.0217,0,0,0,0,3,2,0
TCK-000200,Formulário Web,Plataforma Web,Problema Técnico,Média,Premium,Nordeste,27,214.5,0,11,3,11,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-000201,Telefone,Integrações,Dúvida / Como Fazer,Baixa,Premium,Norte,46,245.0,0,17,5,10,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-000202,Chat,API,Acesso e Conta,Média,Free,Sudeste,39,73.0,0,3,1,2,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-000203,Redes Sociais,Plataforma Web,Acesso e Conta,Baixa,Free,Sudeste,70,322.2,0,16,5,11,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000204,Redes Sociais,Faturamento,Cancelamento,Média,Basic,Nordeste,26,284.4,0,1,5,6,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-000205,Formulário Web,App Mobile,Faturamento,Média,Free,Nordeste,30,223.4,1,13,6,11,0,45,8,0,0,0.027,0,0,0,0,4,3,1
TCK-000206,Telefone,Plataforma Web,Solicitação de Recurso,Alta,Free,Sudeste,72,64.3,0,3,5,3,1,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-000207,Redes Sociais,Plataforma Web,Solicitação de Recurso,Alta,Premium,Centro-Oeste,48,56.4,0,17,0,4,1,102,17,1,1,0.0241,1,0,0,0,3,2,0
TCK-000208,Email,Plataforma Web,Dúvida / Como Fazer,Média,Basic,Sul,36,99.1,0,14,5,9,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-000209,Chat,Plataforma Web,Problema Técnico,Média,Free,Norte,50,103.8,0,11,4,4,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-000210,Formulário Web,Plataforma Web,Dúvida / Como Fazer,Alta,Free,Nordeste,67,91.7,0,5,2,8,0,101,17,1,0,0.0244,0,0,0,0,3,2,0
TCK-000211,Email,API,Faturamento,Média,Free,Nordeste,21,143.3,0,2,5,11,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-000212,Email,Faturamento,Dúvida / Como Fazer,Baixa,Free,Sudeste,66,397.2,0,8,4,8,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-000213,Email,Plataforma Web,Cancelamento,Baixa,Basic,Norte,44,250.6,0,20,1,12,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-000214,Email,Integrações,Dúvida / Como Fazer,Média,Basic,Norte,37,108.8,0,0,2,7,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-000215,Formulário Web,Relatórios,Acesso e Conta,Média,Premium,Centro-Oeste,15,141.5,0,3,5,11,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-000216,Telefone,API,Dúvida / Como Fazer,Baixa,Premium,Norte,16,133.7,0,7,2,5,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-000217,Formulário Web,Relatórios,Problema Técnico,Média,Free,Centro-Oeste,8,117.0,0,3,2,10,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-000218,Email,App Mobile,Faturamento,Baixa,Basic,Sul,62,205.8,0,14,3,10,0,167,29,0,0,0.0224,2,1,0,0,3,2,0
TCK-000219,Email,Relatórios,Problema Técnico,Alta,Enterprise,Sul,48,95.7,0,6,2,3,1,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-000220,Email,Relatórios,Acesso e Conta,Baixa,Free,Sudeste,11,449.4,0,21,2,2,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-000221,Email,Plataforma Web,Dúvida / Como Fazer,Média,Basic,Sul,41,95.3,0,19,3,6,0,157,27,2,0,0.0234,0,0,0,0,3,2,0
TCK-000222,Email,App Mobile,Faturamento,Média,Free,Sudeste,34,99.8,0,8,2,2,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-000223,Email,Plataforma Web,Bug / Defeito,Alta,Basic,Sul,18,33.1,0,0,3,9,1,105,17,0,0,0.0235,1,0,0,1,3,2,0
TCK-000224,Telefone,Faturamento,Acesso e Conta,Baixa,Basic,Sudeste,26,300.2,1,2,2,11,0,171,31,0,0,0.0217,0,0,0,0,4,3,1
TCK-000225,Email,App Mobile,Bug / Defeito,Média,Premium,Nordeste,49,168.4,0,6,2,11,0,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-000226,Chat,Faturamento,Acesso e Conta,Alta,Free,Centro-Oeste,67,78.1,0,8,4,8,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-000227,Email,Relatórios,Faturamento,Crítica,Basic,Norte,27,27.5,0,19,5,3,1,161,25,2,0,0.0227,0,0,0,0,3,2,0
TCK-000228,Formulário Web,API,Faturamento,Alta,Enterprise,Centro-Oeste,18,55.5,1,12,6,11,0,45,8,0,0,0.027,0,0,0,0,4,3,1
TCK-000229,Formulário Web,API,Dúvida / Como Fazer,Baixa,Premium,Nordeste,33,291.3,0,1,0,2,0,149,25,0,0,0.0246,0,0,0,0,3,2,0
TCK-000230,Chat,Relatórios,Cancelamento,Baixa,Free,Nordeste,11,105.1,1,18,1,6,0,55,8,0,0,0.0217,1,0,1,0,4,3,1
TCK-000231,Telefone,Faturamento,Dúvida / Como Fazer,Média,Premium,Centro-Oeste,41,123.1,0,23,5,1,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-000232,Formulário Web,Plataforma Web,Acesso e Conta,Baixa,Premium,Sudeste,0,297.1,0,8,3,6,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000233,Chat,API,Cancelamento,Crítica,Basic,Sudeste,42,35.2,0,21,2,11,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-000234,Formulário Web,API,Acesso e Conta,Alta,Premium,Nordeste,74,187.4,0,15,1,11,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-000235,Redes Sociais,App Mobile,Problema Técnico,Crítica,Premium,Sul,28,54.5,0,12,5,11,1,104,18,0,1,0.0238,2,0,0,1,3,2,0
TCK-000236,Formulário Web,Relatórios,Bug / Defeito,Baixa,Free,Centro-Oeste,1,457.5,0,6,2,12,0,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-000237,Email,Plataforma Web,Solicitação de Recurso,Média,Enterprise,Nordeste,67,233.5,0,22,1,6,0,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-000238,Telefone,API,Dúvida / Como Fazer,Média,Enterprise,Centro-Oeste,43,162.1,0,12,5,8,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-000239,Email,Relatórios,Problema Técnico,Alta,Free,Centro-Oeste,55,84.8,0,7,3,8,1,153,27,0,0,0.0242,0,0,0,0,3,2,0
TCK-000240,Chat,Faturamento,Cancelamento,Alta,Basic,Sudeste,33,55.4,0,14,3,6,0,145,23,0,0,0.025,2,0,0,1,3,2,0
TCK-000241,Email,Integrações,Faturamento,Baixa,Enterprise,Norte,80,276.8,0,13,1,8,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-000242,Redes Sociais,Integrações,Bug / Defeito,Baixa,Free,Sudeste,15,332.2,0,20,1,9,0,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-000243,Telefone,App Mobile,Cancelamento,Média,Basic,Norte,68,158.5,1,17,0,1,0,55,8,0,0,0.0217,1,0,1,0,4,3,1
TCK-000244,Formulário Web,Faturamento,Problema Técnico,Média,Free,Nordeste,67,146.3,0,10,5,11,0,155,29,0,0,0.0242,0,0,0,0,3,2,0
TCK-000245,Chat,API,Solicitação de Recurso,Média,Free,Nordeste,35,83.7,0,22,5,12,1,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-000246,Email,Plataforma Web,Problema Técnico,Média,Free,Sudeste,20,72.4,0,13,6,12,1,153,27,0,0,0.0242,0,0,0,0,3,2,0
TCK-000247,Formulário Web,Relatórios,Faturamento,Baixa,Basic,Centro-Oeste,21,351.1,0,7,1,8,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-000248,Telefone,Faturamento,Problema Técnico,Média,Basic,Sul,52,157.8,0,13,1,12,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-000249,Formulário Web,Faturamento,Faturamento,Alta,Basic,Sudeste,59,106.7,0,22,6,8,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-000250,Chat,Integrações,Problema Técnico,Alta,Premium,Nordeste,25,51.4,0,21,4,1,0,104,18,0,1,0.0238,2,0,0,1,3,2,0
TCK-000251,Chat,API,Bug / Defeito,Alta,Basic,Nordeste,62,77.6,1,15,6,1,1,165,29,0,0,0.0379,0,0,0,1,4,3,1
TCK-000252,Redes Sociais,API,Dúvida / Como Fazer,Média,Enterprise,Sudeste,77,96.3,0,5,5,6,0,155,27,2,0,0.0238,0,0,0,0,3,2,0
TCK-000253,Redes Sociais,App Mobile,Cancelamento,Baixa,Basic,Sul,16,251.1,1,3,4,12,0,61,10,0,0,0.02,1,0,1,0,4,3,1
TCK-000254,Email,Plataforma Web,Dúvida / Como Fazer,Alta,Basic,Norte,43,80.3,0,0,2,1,0,102,18,1,1,0.0244,1,0,0,0,3,2,0
TCK-000255,Chat,Relatórios,Faturamento,Baixa,Basic,Centro-Oeste,81,195.1,0,1,6,2,0,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-000256,Chat,API,Problema Técnico,Crítica,Basic,Sudeste,68,50.1,0,13,5,7,1,153,27,0,0,0.0242,0,0,0,0,3,2,0
TCK-000257,Chat,API,Dúvida / Como Fazer,Média,Enterprise,Sudeste,22,103.7,0,4,1,7,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-000258,Chat,Faturamento,Bug / Defeito,Alta,Free,Norte,13,43.7,0,22,4,1,0,90,16,0,0,0.0294,2,0,0,1,3,2,0
TCK-000259,Email,Plataforma Web,Acesso e Conta,Crítica,Basic,Sul,57,52.2,0,20,5,10,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-000260,Telefone,API,Cancelamento,Baixa,Free,Centro-Oeste,4,217.7,0,12,0,11,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-000261,Telefone,Plataforma Web,Dúvida / Como Fazer,Média,Basic,Sul,80,133.2,0,12,5,7,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-000262,Email,Relatórios,Faturamento,Média,Basic,Sul,16,122.5,0,6,3,4,0,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-000263,Email,API,Faturamento,Baixa,Basic,Nordeste,67,163.2,0,14,2,5,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-000264,Email,Plataforma Web,Problema Técnico,Baixa,Enterprise,Centro-Oeste,30,316.2,0,13,1,8,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-000265,Chat,API,Acesso e Conta,Média,Free,Norte,9,78.6,0,6,6,8,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000266,Telefone,API,Acesso e Conta,Baixa,Basic,Norte,4,81.5,0,3,0,1,0,171,25,0,0,0.0352,2,0,0,0,3,2,0
TCK-000267,Email,Plataforma Web,Cancelamento,Média,Free,Nordeste,74,101.7,0,0,1,9,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-000268,Email,App Mobile,Problema Técnico,Média,Free,Sudeste,57,156.0,0,10,1,12,1,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-000269,Redes Sociais,Faturamento,Problema Técnico,Baixa,Free,Sudeste,33,573.3,0,23,6,6,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-000270,Formulário Web,Relatórios,Problema Técnico,Alta,Basic,Centro-Oeste,16,67.0,0,19,3,9,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-000271,Formulário Web,App Mobile,Dúvida / Como Fazer,Média,Basic,Sul,47,109.0,0,9,3,4,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-000272,Email,Faturamento,Problema Técnico,Média,Enterprise,Nordeste,43,86.9,0,19,4,8,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-000273,Chat,Relatórios,Problema Técnico,Alta,Free,Sul,40,39.9,0,3,3,1,1,89,15,0,0,0.0274,1,0,0,0,3,2,0
TCK-000274,Email,Integrações,Faturamento,Média,Enterprise,Sudeste,36,153.4,0,20,5,6,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-000275,Email,Relatórios,Dúvida / Como Fazer,Média,Premium,Centro-Oeste,34,153.9,0,9,3,12,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-000276,Telefone,Faturamento,Bug / Defeito,Alta,Enterprise,Sudeste,53,57.8,0,15,4,2,1,91,17,0,1,0.0294,3,0,0,1,3,2,0
TCK-000277,Email,Plataforma Web,Bug / Defeito,Média,Free,Sudeste,45,163.8,1,6,2,1,1,46,9,0,0,0.0303,2,0,0,1,4,3,1
TCK-000278,Chat,Plataforma Web,Faturamento,Baixa,Premium,Sudeste,27,140.0,0,6,3,9,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-000279,Telefone,Faturamento,Faturamento,Média,Enterprise,Sul,15,283.7,0,19,3,10,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-000280,Formulário Web,Relatórios,Acesso e Conta,Alta,Basic,Nordeste,55,43.4,0,12,5,12,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000281,Chat,Faturamento,Dúvida / Como Fazer,Baixa,Free,Nordeste,50,165.4,0,3,5,3,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-000282,Email,API,Dúvida / Como Fazer,Baixa,Free,Norte,70,185.0,0,16,5,7,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-000283,Chat,Faturamento,Dúvida / Como Fazer,Baixa,Free,Sul,45,533.9,0,12,6,8,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-000284,Chat,App Mobile,Acesso e Conta,Baixa,Premium,Norte,54,128.7,0,4,1,6,0,171,25,0,0,0.0352,2,0,0,0,3,2,0
TCK-000285,Telefone,Faturamento,Solicitação de Recurso,Baixa,Premium,Centro-Oeste,62,158.4,0,15,1,7,0,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-000286,Telefone,Relatórios,Bug / Defeito,Alta,Free,Norte,29,98.3,1,19,6,2,1,46,9,0,0,0.0303,2,0,0,1,4,3,1
TCK-000287,Chat,App Mobile,Acesso e Conta,Média,Premium,Centro-Oeste,15,196.3,0,1,2,12,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-000288,Chat,Relatórios,Problema Técnico,Crítica,Basic,Sudeste,30,26.4,0,23,0,10,1,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-000289,Email,Plataforma Web,Acesso e Conta,Baixa,Basic,Sudeste,50,477.5,0,3,2,3,0,171,31,0,0,0.0217,0,0,0,0,3,2,0
TCK-000290,Email,Faturamento,Faturamento,Alta,Free,Centro-Oeste,16,37.7,0,2,2,7,1,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-000291,Redes Sociais,Integrações,Acesso e Conta,Alta,Premium,Nordeste,57,61.0,0,21,6,8,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-000292,Chat,Plataforma Web,Bug / Defeito,Baixa,Free,Norte,85,216.9,1,18,1,3,0,61,10,0,0,0.02,1,0,0,1,4,3,1
TCK-000293,Email,Faturamento,Solicitação de Recurso,Alta,Free,Sudeste,27,89.3,0,8,2,7,1,101,16,1,0,0.0241,0,0,0,0,3,2,0
TCK-000294,Email,Faturamento,Dúvida / Como Fazer,Alta,Free,Centro-Oeste,30,29.7,0,22,6,7,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-000295,Email,Integrações,Acesso e Conta,Baixa,Basic,Norte,39,175.2,0,14,5,3,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000296,Chat,Faturamento,Solicitação de Recurso,Média,Basic,Sul,14,90.9,0,23,2,4,0,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-000297,Formulário Web,Integrações,Bug / Defeito,Média,Free,Sul,26,81.4,0,3,1,11,0,135,25,0,0,0.03,4,0,0,1,3,2,0
TCK-000298,Email,Integrações,Problema Técnico,Crítica,Free,Norte,69,47.5,1,16,2,12,1,59,10,0,0,0.0204,1,0,0,1,4,3,1
TCK-000299,Telefone,Relatórios,Solicitação de Recurso,Crítica,Basic,Sudeste,57,42.5,0,13,0,5,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-000300,Chat,Plataforma Web,Acesso e Conta,Baixa,Basic,Centro-Oeste,31,201.1,0,1,0,2,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-000301,Chat,Relatórios,Dúvida / Como Fazer,Média,Basic,Sul,49,90.0,0,18,0,8,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-000302,Telefone,Relatórios,Solicitação de Recurso,Alta,Basic,Sudeste,55,45.2,0,18,0,12,1,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-000303,Email,API,Acesso e Conta,Média,Free,Sul,57,161.5,0,16,5,2,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-000304,Formulário Web,Relatórios,Acesso e Conta,Média,Free,Sudeste,40,106.5,0,20,6,5,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000305,Chat,Integrações,Dúvida / Como Fazer,Baixa,Basic,Nordeste,95,513.7,0,12,2,10,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-000306,Telefone,Integrações,Dúvida / Como Fazer,Alta,Enterprise,Sudeste,34,55.1,0,5,3,6,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-000307,Chat,API,Bug / Defeito,Baixa,Free,Sudeste,34,117.6,0,21,5,8,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-000308,Chat,Faturamento,Solicitação de Recurso,Média,Premium,Nordeste,74,184.5,0,12,4,8,0,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-000309,Email,API,Acesso e Conta,Média,Premium,Norte,70,127.1,0,12,2,5,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000310,Email,Plataforma Web,Problema Técnico,Baixa,Free,Centro-Oeste,32,115.0,0,14,3,5,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-000311,Formulário Web,API,Acesso e Conta,Baixa,Basic,Sul,39,518.8,0,15,0,12,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-000312,Email,API,Problema Técnico,Alta,Free,Nordeste,61,84.7,1,17,6,11,1,200,37,0,1,0.0252,1,0,0,0,4,3,1
TCK-000313,Chat,API,Cancelamento,Média,Free,Sul,0,139.6,0,21,3,1,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-000314,Chat,Relatórios,Dúvida / Como Fazer,Crítica,Basic,Nordeste,79,62.3,0,13,1,11,0,91,15,1,0,0.0267,1,0,0,0,3,2,0
TCK-000315,Telefone,Plataforma Web,Faturamento,Baixa,Free,Centro-Oeste,49,128.9,0,16,0,6,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-000316,Chat,Integrações,Bug / Defeito,Média,Enterprise,Nordeste,62,179.9,0,17,0,5,1,165,29,0,0,0.0379,0,0,0,1,3,2,0
TCK-000317,Chat,Integrações,Problema Técnico,Baixa,Free,Sudeste,8,115.8,0,3,1,12,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-000318,Chat,API,Acesso e Conta,Crítica,Basic,Sul,33,28.0,0,22,4,2,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-000319,Email,Faturamento,Acesso e Conta,Baixa,Basic,Nordeste,75,656.2,0,5,0,7,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000320,Email,Faturamento,Acesso e Conta,Média,Basic,Nordeste,44,153.7,0,6,3,7,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000321,Chat,Faturamento,Bug / Defeito,Alta,Premium,Centro-Oeste,34,48.8,0,4,3,5,1,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-000322,Telefone,API,Faturamento,Alta,Free,Sudeste,37,40.2,0,18,4,4,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-000323,Email,Faturamento,Problema Técnico,Alta,Free,Norte,45,72.3,0,14,0,1,1,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-000324,Email,Relatórios,Problema Técnico,Alta,Premium,Norte,51,65.6,0,15,2,7,1,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-000325,Chat,Relatórios,Acesso e Conta,Baixa,Free,Sudeste,84,164.6,0,9,6,7,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000326,Chat,Faturamento,Acesso e Conta,Média,Basic,Sul,58,113.7,0,22,3,10,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-000327,Formulário Web,Faturamento,Bug / Defeito,Baixa,Basic,Sudeste,35,242.3,0,21,1,8,1,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-000328,Chat,Relatórios,Problema Técnico,Baixa,Basic,Sul,67,269.6,0,16,4,1,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-000329,Chat,App Mobile,Bug / Defeito,Média,Free,Sudeste,31,120.6,0,4,6,7,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-000330,Email,App Mobile,Dúvida / Como Fazer,Baixa,Premium,Centro-Oeste,43,485.6,0,20,6,12,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-000331,Email,API,Problema Técnico,Crítica,Free,Sul,51,38.1,0,5,3,1,1,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-000332,Email,App Mobile,Acesso e Conta,Média,Basic,Nordeste,25,107.9,0,7,1,12,0,64,9,0,0,0.037,1,0,0,0,3,2,0
