ticket_id,created_at,channel,product,category,priority,customer_tier,customer_id,agent_id,region,backlog_at_creation,first_response_minutes,resolution_minutes,reopened,csat_score,csat_missing,created_date,created_hour,created_weekday,created_month,sla_minutes,sla_breach
TCK-000137,2025-02-03 12:47:00,Chat,Integrações,Cancelamento,Baixa,Basic,CUST-02063,AGT-024,Norte,50,129.4,780.3,0,4.0,0,2025-02-03,12,0,2,2880,0
TCK-000138,2025-09-24 13:45:00,Email,Integrações,Cancelamento,Baixa,Basic,CUST-00022,AGT-065,Centro-Oeste,37,138.1,632.6,0,,1,2025-09-24,13,2,9,2880,0
TCK-000139,2025-05-28 04:08:00,Email,Faturamento,Bug / Defeito,Média,Enterprise,CUST-00520,AGT-003,Nordeste,43,166.0,1347.7,0,5.0,0,2025-05-28,4,2,5,1440,0
TCK-000140,2025-06-06 15:50:00,Chat,App Mobile,Bug / Defeito,Média,Premium,CUST-00110,AGT-063,Nordeste,65,151.3,1264.9,0,,1,2025-06-06,15,4,6,1440,0
TCK-000141,2025-02-10 19:01:00,Redes Sociais,API,Faturamento,Alta,Premium,CUST-01370,AGT-012,Nordeste,24,52.5,356.3,0,3.0,0,2025-02-10,19,0,2,480,0
TCK-000142,2025-12-24 18:42:00,Email,Relatórios,Problema Técnico,Baixa,Free,CUST-01087,AGT-027,Nordeste,35,283.0,2358.9,0,,1,2025-12-24,18,2,12,2880,0
TCK-000143,2025-06-24 19:23:00,Formulário Web,Plataforma Web,Faturamento,Média,Free,CUST-01907,AGT-059,Sudeste,44,100.0,335.3,0,,1,2025-06-24,19,1,6,1440,0
TCK-000144,2025-10-21 00:58:00,Email,Faturamento,Dúvida / Como Fazer,Baixa,Premium,CUST-01922,AGT-056,Sudeste,11,316.8,495.6,0,5.0,0,2025-10-21,0,1,10,2880,0
TCK-000145,2025-09-28 05:49:00,Formulário Web,Relatórios,Bug / Defeito,Alta,Free,CUST-01968,AGT-023,Centro-Oeste,15,35.9,1318.2,0,,1,2025-09-28,5,6,9,480,1
TCK-000146,2025-12-05 04:50:00,Redes Sociais,Integrações,Problema Técnico,Crítica,Premium,CUST-00432,AGT-010,Sul,45,82.7,631.3,0,,1,2025-12-05,4,4,12,240,1
TCK-000147,2025-01-26 11:33:00,Email,Integrações,Acesso e Conta,Média,Premium,CUST-00767,AGT-018,Centro-Oeste,36,164.5,301.1,0,,1,2025-01-26,11,6,1,1440,0
TCK-000148,2025-04-04 20:59:00,Redes Sociais,Faturamento,Bug / Defeito,Baixa,Free,CUST-00818,AGT-061,Centro-Oeste,40,206.5,1758.4,0,4.0,0,2025-04-04,20,4,4,2880,0
TCK-000149,2025-08-04 17:40:00,Email,API,Bug / Defeito,Baixa,Enterprise,CUST-01592,AGT-005,Sudeste,45,173.6,855.5,1,,1,2025-08-04,17,0,8,2880,0
TCK-000150,2025-06-21 03:19:00,Chat,API,Acesso e Conta,Média,Basic,CUST-02172,AGT-005,Nordeste,30,112.2,259.2,0,4.0,0,2025-06-21,3,5,6,1440,0
TCK-000151,2025-11-29 19:48:00,Redes Sociais,App Mobile,Dúvida / Como Fazer,Média,Basic,CUST-00320,AGT-063,Centro-Oeste,40,275.8,586.7,0,4.0,0,2025-11-29,19,5,11,1440,0
TCK-000152,2025-06-12 21:21:00,Formulário Web,Integrações,Dúvida / Como Fazer,Média,Premium,CUST-02409,AGT-043,Sudeste,15,156.0,431.4,0,,1,2025-06-12,21,3,6,1440,0
TCK-000153,2025-06-30 14:38:00,Telefone,App Mobile,Bug / Defeito,Baixa,Free,CUST-01798,AGT-007,Nordeste,50,147.6,843.1,0,5.0,0,2025-06-30,14,0,6,2880,0
TCK-000154,2025-04-25 06:58:00,Email,Relatórios,Acesso e Conta,Alta,Free,CUST-02569,AGT-066,Sudeste,42,68.8,383.4,0,,1,2025-04-25,6,4,4,480,0
TCK-000155,2025-04-11 06:23:00,Email,Faturamento,Cancelamento,Baixa,Basic,CUST-00385,AGT-020,Nordeste,26,155.9,876.3,1,4.0,0,2025-04-11,6,4,4,2880,0
TCK-000156,2025-02-26 15:17:00,Chat,API,Cancelamento,Baixa,Free,CUST-02163,AGT-041,Centro-Oeste,71,307.6,1332.2,0,3.0,0,2025-02-26,15,2,2,2880,0
TCK-000157,2025-12-28 12:43:00,Email,Plataforma Web,Problema Técnico,Baixa,Premium,CUST-00005,AGT-005,Sudeste,38,177.9,605.2,1,4.0,0,2025-12-28,12,6,12,2880,0
TCK-000158,2025-12-11 22:14:00,Redes Sociais,API,Dúvida / Como Fazer,Média,Basic,CUST-01488,AGT-058,Norte,54,146.7,353.4,0,4.0,0,2025-12-11,22,3,12,1440,0
TCK-000159,2025-10-22 06:48:00,Email,Relatórios,Bug / Defeito,Média,Free,CUST-00106,AGT-011,Nordeste,56,89.3,1689.5,0,2.0,0,2025-10-22,6,2,10,1440,1
TCK-000160,2025-05-06 06:49:00,Formulário Web,Plataforma Web,Dúvida / Como Fazer,Crítica,Free,CUST-02208,AGT-041,Norte,0,8.5,163.3,0,5.0,0,2025-05-06,6,1,5,240,0
TCK-000161,2025-09-30 08:51:00,Formulário Web,App Mobile,Dúvida / Como Fazer,Alta,Enterprise,CUST-01370,AGT-039,Nordeste,51,75.1,313.1,0,5.0,0,2025-09-30,8,1,9,480,0
TCK-000162,2025-11-02 19:32:00,Email,Plataforma Web,Faturamento,Baixa,Enterprise,CUST-01953,AGT-053,Norte,23,261.0,629.4,0,,1,2025-11-02,19,6,11,2880,0
TCK-000163,2025-03-11 13:09:00,Telefone,App Mobile,Dúvida / Como Fazer,Média,Free,CUST-00154,AGT-041,Sul,72,81.6,280.5,0,4.0,0,2025-03-11,13,1,3,1440,0
TCK-000164,2025-03-11 01:45:00,Telefone,API,Acesso e Conta,Média,Basic,CUST-01616,AGT-050,Sudeste,17,48.8,200.4,0,3.0,0,2025-03-11,1,1,3,1440,0
TCK-000165,2025-05-19 16:46:00,Email,Plataforma Web,Dúvida / Como Fazer,Baixa,Basic,CUST-02338,AGT-058,Sudeste,38,118.2,277.8,0,4.0,0,2025-05-19,16,0,5,2880,0
TCK-000166,2025-12-11 19:38:00,Redes Sociais,API,Acesso e Conta,Baixa,Basic,CUST-02562,AGT-017,Centro-Oeste,48,192.3,381.0,0,5.0,0,2025-12-11,19,3,12,2880,0
TCK-000167,2025-09-05 15:54:00,Chat,Integrações,Cancelamento,Alta,Basic,CUST-01941,AGT-057,Nordeste,45,51.3,340.4,0,,1,2025-09-05,15,4,9,480,0
TCK-000168,2025-09-14 06:23:00,Chat,Relatórios,Faturamento,Média,Basic,CUST-00661,AGT-007,Norte,6,67.1,305.1,0,5.0,0,2025-09-14,6,6,9,1440,0
TCK-000169,2025-04-04 01:46:00,Redes Sociais,Plataforma Web,Faturamento,Alta,Free,CUST-02463,AGT-058,Sul,0,27.0,524.2,0,3.0,0,2025-04-04,1,4,4,480,1
TCK-000170,2025-11-20 20:32:00,Email,Faturamento,Faturamento,Média,Basic,CUST-00359,AGT-037,Nordeste,44,235.1,1247.2,0,,1,2025-11-20,20,3,11,1440,0
TCK-000171,2025-11-15 14:41:00,Email,App Mobile,Cancelamento,Baixa,Premium,CUST-00664,AGT-032,Nordeste,73,424.3,767.9,0,5.0,0,2025-11-15,14,5,11,2880,0
TCK-000172,2025-05-16 02:30:00,Chat,Integrações,Dúvida / Como Fazer,Crítica,Free,CUST-01237,AGT-058,Sudeste,0,9.2,41.0,0,5.0,0,2025-05-16,2,4,5,240,0
TCK-000173,2025-11-08 23:00:00,Email,App Mobile,Acesso e Conta,Média,Free,CUST-00227,AGT-028,Centro-Oeste,32,97.7,246.8,0,5.0,0,2025-11-08,23,5,11,1440,0
TCK-000174,2025-02-07 04:05:00,Chat,Faturamento,Cancelamento,Média,Premium,CUST-01276,AGT-003,Sudeste,66,128.2,363.1,0,5.0,0,2025-02-07,4,4,2,1440,0
TCK-000175,2025-05-09 02:45:00,Formulário Web,Integrações,Problema Técnico,Média,Free,CUST-02376,AGT-063,Sul,53,153.5,1254.4,0,5.0,0,2025-05-09,2,4,5,1440,0
TCK-000176,2025-03-09 11:37:00,Formulário Web,Integrações,Problema Técnico,Baixa,Basic,CUST-01817,AGT-036,Sudeste,34,377.4,1199.2,0,5.0,0,2025-03-09,11,6,3,2880,0
TCK-000177,2025-01-25 11:16:00,Formulário Web,Plataforma Web,Problema Técnico,Alta,Premium,CUST-00442,AGT-059,Sudeste,60,76.4,349.0,0,4.0,0,2025-01-25,11,5,1,480,0
TCK-000178,2025-05-23 16:19:00,Email,App Mobile,Solicitação de Recurso,Média,Basic,CUST-01464,AGT-056,Centro-Oeste,66,129.1,1718.1,0,2.0,0,2025-05-23,16,4,5,1440,1
TCK-000179,2025-08-01 17:45:00,Formulário Web,Plataforma Web,Faturamento,Média,Premium,CUST-01701,AGT-056,Nordeste,55,262.0,521.9,0,4.0,0,2025-08-01,17,4,8,1440,0
TCK-000180,2025-10-20 09:45:00,Redes Sociais,API,Cancelamento,Média,Enterprise,CUST-00466,AGT-012,Sul,46,204.8,470.2,0,,1,2025-10-20,9,0,10,1440,0
TCK-000181,2025-10-20 09:48:00,Email,API,Dúvida / Como Fazer,Média,Enterprise,CUST-01452,AGT-045,Norte,32,99.2,224.0,0,,1,2025-10-20,9,0,10,1440,0
TCK-000182,2025-06-06 08:48:00,Formulário Web,App Mobile,Acesso e Conta,Média,Basic,CUST-01736,AGT-029,Nordeste,4,98.4,264.5,0,5.0,0,2025-06-06,8,4,6,1440,0
TCK-000183,2025-02-04 01:11:00,Email,Plataforma Web,Problema Técnico,Baixa,Basic,CUST-00668,AGT-049,Centro-Oeste,0,398.1,1053.0,0,4.0,0,2025-02-04,1,1,2,2880,0
TCK-000184,2025-07-27 01:06:00,Telefone,Integrações,Bug / Defeito,Baixa,Free,CUST-00282,AGT-006,Sul,23,203.1,1650.8,0,,1,2025-07-27,1,6,7,2880,0
TCK-000185,2025-01-21 05:55:00,Redes Sociais,Integrações,Acesso e Conta,Média,Free,CUST-00231,AGT-047,Centro-Oeste,0,187.9,396.6,0,4.0,0,2025-01-21,5,1,1,1440,0
TCK-000186,2025-03-22 11:51:00,Email,Faturamento,Faturamento,Baixa,Free,CUST-00241,AGT-045,Norte,20,165.9,683.0,0,,1,2025-03-22,11,5,3,2880,0
TCK-000187,2025-11-07 08:17:00,Formulário Web,Plataforma Web,Acesso e Conta,Alta,Enterprise,CUST-01372,AGT-044,Centro-Oeste,13,56.2,157.0,1,5.0,0,2025-11-07,8,4,11,480,0
TCK-000188,2025-06-02 18:00:00,Email,App Mobile,Dúvida / Como Fazer,Baixa,Free,CUST-00541,AGT-048,Sul,44,159.4,428.9,0,5.0,0,2025-06-02,18,0,6,2880,0
TCK-000189,2025-10-31 04:12:00,Telefone,Plataforma Web,Acesso e Conta,Crítica,Enterprise,CUST-00638,AGT-016,Centro-Oeste,0,12.8,56.1,0,,1,2025-10-31,4,4,10,240,0
TCK-000190,2025-10-04 21:40:00,Formulário Web,API,Problema Técnico,Média,Free,CUST-01414,AGT-031,Centro-Oeste,18,126.1,1424.9,1,4.0,0,2025-10-04,21,5,10,1440,0
TCK-000191,2025-03-14 22:25:00,Redes Sociais,API,Solicitação de Recurso,Média,Premium,CUST-02488,AGT-030,Sudeste,19,107.1,1616.0,0,3.0,0,2025-03-14,22,4,3,1440,1
TCK-000192,2025-06-08 03:20:00,Telefone,Relatórios,Faturamento,Crítica,Free,CUST-00044,AGT-002,Centro-Oeste,19,21.0,210.5,0,5.0,0,2025-06-08,3,6,6,240,0
TCK-000193,2025-09-16 02:01:00,Email,API,Problema Técnico,Média,Free,CUST-01035,AGT-008,Sul,27,437.3,1087.1,0,,1,2025-09-16,2,1,9,1440,0
TCK-000194,2025-06-06 01:08:00,Chat,API,Problema Técnico,Média,Basic,CUST-00799,AGT-011,Sul,31,153.4,834.4,1,,1,2025-06-06,1,4,6,1440,0
TCK-000195,2025-04-04 03:53:00,Chat,App Mobile,Acesso e Conta,Média,Premium,CUST-02138,AGT-017,Norte,34,120.0,294.6,1,3.0,0,2025-04-04,3,4,4,1440,0
TCK-000196,2025-11-30 07:53:00,Telefone,Integrações,Dúvida / Como Fazer,Média,Basic,CUST-01501,AGT-015,Centro-Oeste,31,70.0,140.6,0,3.0,0,2025-11-30,7,6,11,1440,0
TCK-000197,2025-07-16 14:20:00,Email,Faturamento,Problema Técnico,Alta,Free,CUST-00326,AGT-023,Centro-Oeste,72,74.8,1152.8,1,3.0,0,2025-07-16,14,2,7,480,1
TCK-000198,2025-09-29 06:38:00,Formulário Web,Integrações,Acesso e Conta,Baixa,Enterprise,CUST-02370,AGT-007,Sul,31,127.5,356.0,0,4.0,0,2025-09-29,6,0,9,2880,0
TCK-000199,2025-03-21 13:12:00,Formulário Web,App Mobile,Acesso e Conta,Crítica,Basic,CUST-01768,AGT-049,Sudeste,51,60.6,185.1,0,4.0,0,2025-03-21,13,4,3,240,0
TCK-000200,2025-11-13 11:02:00,Formulário Web,Plataforma Web,Problema Técnico,Média,Premium,CUST-02376,AGT-038,Nordeste,27,214.5,1172.3,0,2.0,0,2025-11-13,11,3,11,1440,0
TCK-000201,2025-10-04 17:27:00,Telefone,Integrações,Dúvida / Como Fazer,Baixa,Premium,CUST-00863,AGT-006,Norte,46,245.0,411.5,0,,1,2025-10-04,17,5,10,2880,0
TCK-000202,2025-02-11 03:23:00,Chat,API,Acesso e Conta,Média,Free,CUST-01541,AGT-033,Sudeste,39,73.0,270.8,0,,1,2025-02-11,3,1,2,1440,0
TCK-000203,2025-11-29 16:21:00,Redes Sociais,Plataforma Web,Acesso e Conta,Baixa,Free,CUST-01865,AGT-043,Sudeste,70,322.2,700.5,0,,1,2025-11-29,16,5,11,2880,0
TCK-000204,2025-06-28 01:44:00,Redes Sociais,Faturamento,Cancelamento,Média,Basic,CUST-00538,AGT-062,Nordeste,26,284.4,661.2,0,5.0,0,2025-06-28,1,5,6,1440,0
TCK-000205,2025-11-30 13:58:00,Formulário Web,App Mobile,Faturamento,Média,Free,CUST-00185,AGT-031,Nordeste,30,223.4,1083.4,1,,1,2025-11-30,13,6,11,1440,0
TCK-000206,2025-03-29 03:12:00,Telefone,Plataforma Web,Solicitação de Recurso,Alta,Free,CUST-02010,AGT-019,Sudeste,72,64.3,1164.6,0,3.0,0,2025-03-29,3,5,3,480,1
TCK-000207,2025-04-07 17:31:00,Redes Sociais,Plataforma Web,Solicitação de Recurso,Alta,Premium,CUST-02344,AGT-004,Centro-Oeste,48,56.4,1773.7,0,,1,2025-04-07,17,0,4,480,1
TCK-000208,2025-09-06 14:08:00,Email,Plataforma Web,Dúvida / Como Fazer,Média,Basic,CUST-00732,AGT-021,Sul,36,99.1,229.2,0,4.0,0,2025-09-06,14,5,9,1440,0
TCK-000209,2025-04-11 11:47:00,Chat,Plataforma Web,Problema Técnico,Média,Free,CUST-01777,AGT-014,Norte,50,103.8,695.3,0,5.0,0,2025-04-11,11,4,4,1440,0
TCK-000210,2025-08-06 05:24:00,Formulário Web,Plataforma Web,Dúvida / Como Fazer,Alta,Free,CUST-00042,AGT-021,Nordeste,67,91.7,362.7,0,4.0,0,2025-08-06,5,2,8,480,0
TCK-000211,2025-11-08 02:26:00,Email,API,Faturamento,Média,Free,CUST-00121,AGT-005,Nordeste,21,143.3,872.5,0,,1,2025-11-08,2,5,11,1440,0
TCK-000212,2025-08-29 08:48:00,Email,Faturamento,Dúvida / Como Fazer,Baixa,Free,CUST-00773,AGT-069,Sudeste,66,397.2,737.2,0,4.0,0,2025-08-29,8,4,8,2880,0
TCK-000213,2025-12-09 20:44:00,Email,Plataforma Web,Cancelamento,Baixa,Basic,CUST-02576,AGT-006,Norte,44,250.6,540.6,0,,1,2025-12-09,20,1,12,2880,0
TCK-000214,2025-07-16 00:45:00,Email,Integrações,Dúvida / Como Fazer,Média,Basic,CUST-01479,AGT-065,Norte,37,108.8,264.0,0,4.0,0,2025-07-16,0,2,7,1440,0
TCK-000215,2025-11-08 03:10:00,Formulário Web,Relatórios,Acesso e Conta,Média,Premium,CUST-01751,AGT-011,Centro-Oeste,15,141.5,337.6,0,,1,2025-11-08,3,5,11,1440,0
TCK-000216,2025-05-07 07:51:00,Telefone,API,Dúvida / Como Fazer,Baixa,Premium,CUST-00768,AGT-045,Norte,16,133.7,231.0,0,,1,2025-05-07,7,2,5,2880,0
TCK-000217,2025-10-15 03:25:00,Formulário Web,Relatórios,Problema Técnico,Média,Free,CUST-01854,AGT-064,Centro-Oeste,8,117.0,1328.5,0,,1,2025-10-15,3,2,10,1440,0
TCK-000218,2025-10-23 14:11:00,Email,App Mobile,Faturamento,Baixa,Basic,CUST-00229,AGT-007,Sul,62,205.8,711.2,0,3.0,0,2025-10-23,14,3,10,2880,0
TCK-000219,2025-03-05 06:02:00,Email,Relatórios,Problema Técnico,Alta,Enterprise,CUST-00813,AGT-042,Sul,48,95.7,671.6,0,,1,2025-03-05,6,2,3,480,1
TCK-000220,2025-02-19 21:34:00,Email,Relatórios,Acesso e Conta,Baixa,Free,CUST-00080,AGT-044,Sudeste,11,449.4,1111.3,0,5.0,0,2025-02-19,21,2,2,2880,0
TCK-000221,2025-06-12 19:29:00,Email,Plataforma Web,Dúvida / Como Fazer,Média,Basic,CUST-01235,AGT-023,Sul,41,95.3,329.2,0,,1,2025-06-12,19,3,6,1440,0
TCK-000222,2025-02-05 08:54:00,Email,App Mobile,Faturamento,Média,Free,CUST-02257,AGT-008,Sudeste,34,99.8,388.5,0,,1,2025-02-05,8,2,2,1440,0
TCK-000223,2025-09-11 00:43:00,Email,Plataforma Web,Bug / Defeito,Alta,Basic,CUST-01256,AGT-019,Sul,18,33.1,1161.5,0,2.0,0,2025-09-11,0,3,9,480,1
TCK-000224,2025-11-19 02:49:00,Telefone,Faturamento,Acesso e Conta,Baixa,Basic,CUST-00357,AGT-041,Sudeste,26,300.2,424.5,1,4.0,0,2025-11-19,2,2,11,2880,0
TCK-000225,2025-11-12 06:19:00,Email,App Mobile,Bug / Defeito,Média,Premium,CUST-00715,AGT-041,Nordeste,49,168.4,952.4,0,,1,2025-11-12,6,2,11,1440,0
TCK-000226,2025-08-29 08:48:00,Chat,Faturamento,Acesso e Conta,Alta,Free,CUST-01590,AGT-001,Centro-Oeste,67,78.1,330.6,0,,1,2025-08-29,8,4,8,480,0
TCK-000227,2025-03-29 19:50:00,Email,Relatórios,Faturamento,Crítica,Basic,CUST-01032,AGT-049,Norte,27,27.5,330.4,0,3.0,0,2025-03-29,19,5,3,240,1
TCK-000228,2025-11-16 12:48:00,Formulário Web,API,Faturamento,Alta,Enterprise,CUST-00959,AGT-018,Centro-Oeste,18,55.5,247.9,1,,1,2025-11-16,12,6,11,480,0
TCK-000229,2025-02-10 01:12:00,Formulário Web,API,Dúvida / Como Fazer,Baixa,Premium,CUST-00711,AGT-046,Nordeste,33,291.3,497.0,0,4.0,0,2025-02-10,1,0,2,2880,0
TCK-000230,2025-06-10 18:49:00,Chat,Relatórios,Cancelamento,Baixa,Free,CUST-01153,AGT-023,Nordeste,11,105.1,626.2,1,4.0,0,2025-06-10,18,1,6,2880,0
TCK-000231,2025-01-11 23:15:00,Telefone,Faturamento,Dúvida / Como Fazer,Média,Premium,CUST-01664,AGT-001,Centro-Oeste,41,123.1,249.9,0,4.0,0,2025-01-11,23,5,1,1440,0
TCK-000232,2025-06-26 08:42:00,Formulário Web,Plataforma Web,Acesso e Conta,Baixa,Premium,CUST-01012,AGT-021,Sudeste,0,297.1,393.4,0,3.0,0,2025-06-26,8,3,6,2880,0
TCK-000233,2025-11-26 21:41:00,Chat,API,Cancelamento,Crítica,Basic,CUST-00212,AGT-058,Sudeste,42,35.2,135.8,0,,1,2025-11-26,21,2,11,240,0
TCK-000234,2025-11-25 15:56:00,Formulário Web,API,Acesso e Conta,Alta,Premium,CUST-01082,AGT-059,Nordeste,74,187.4,394.9,0,,1,2025-11-25,15,1,11,480,0
TCK-000235,2025-11-22 12:16:00,Redes Sociais,App Mobile,Problema Técnico,Crítica,Premium,CUST-01159,AGT-064,Sul,28,54.5,1174.4,0,3.0,0,2025-11-22,12,5,11,240,1
TCK-000236,2025-12-24 06:55:00,Formulário Web,Relatórios,Bug / Defeito,Baixa,Free,CUST-01260,AGT-004,Centro-Oeste,1,457.5,1475.0,0,4.0,0,2025-12-24,6,2,12,2880,0
TCK-000237,2025-06-03 22:48:00,Email,Plataforma Web,Solicitação de Recurso,Média,Enterprise,CUST-01698,AGT-033,Nordeste,67,233.5,928.5,0,5.0,0,2025-06-03,22,1,6,1440,0
TCK-000238,2025-08-09 12:40:00,Telefone,API,Dúvida / Como Fazer,Média,Enterprise,CUST-01357,AGT-050,Centro-Oeste,43,162.1,302.9,0,,1,2025-08-09,12,5,8,1440,0
TCK-000239,2025-08-07 07:31:00,Email,Relatórios,Problema Técnico,Alta,Free,CUST-00733,AGT-023,Centro-Oeste,55,84.8,937.1,0,,1,2025-08-07,7,3,8,480,1
TCK-000240,2025-06-12 14:20:00,Chat,Faturamento,Cancelamento,Alta,Basic,CUST-01010,AGT-021,Sudeste,33,55.4,276.1,0,4.0,0,2025-06-12,14,3,6,480,0
TCK-000241,2025-08-12 13:18:00,Email,Integrações,Faturamento,Baixa,Enterprise,CUST-00643,AGT-018,Norte,80,276.8,990.3,0,,1,2025-08-12,13,1,8,2880,0
TCK-000242,2025-09-23 20:14:00,Redes Sociais,Integrações,Bug / Defeito,Baixa,Free,CUST-00638,AGT-020,Sudeste,15,332.2,1897.3,0,5.0,0,2025-09-23,20,1,9,2880,0
TCK-000243,2025-01-27 17:28:00,Telefone,App Mobile,Cancelamento,Média,Basic,CUST-01476,AGT-057,Norte,68,158.5,456.8,1,4.0,0,2025-01-27,17,0,1,1440,0
TCK-000244,2025-11-29 10:05:00,Formulário Web,Faturamento,Problema Técnico,Média,Free,CUST-02451,AGT-015,Nordeste,67,146.3,968.3,0,5.0,0,2025-11-29,10,5,11,1440,0
TCK-000245,2025-12-20 22:18:00,Chat,API,Solicitação de Recurso,Média,Free,CUST-00869,AGT-009,Nordeste,35,83.7,1454.8,0,,1,2025-12-20,22,5,12,1440,1
TCK-000246,2025-12-28 13:56:00,Email,Plataforma Web,Problema Técnico,Média,Free,CUST-00004,AGT-012,Sudeste,20,72.4,2158.5,0,3.0,0,2025-12-28,13,6,12,1440,1
TCK-000247,2025-08-05 07:12:00,Formulário Web,Relatórios,Faturamento,Baixa,Basic,CUST-00737,AGT-021,Centro-Oeste,21,351.1,1055.3,0,5.0,0,2025-08-05,7,1,8,2880,0
TCK-000248,2025-12-16 13:46:00,Telefone,Faturamento,Problema Técnico,Média,Basic,CUST-00478,AGT-053,Sul,52,157.8,1151.1,0,4.0,0,2025-12-16,13,1,12,1440,0
TCK-000249,2025-08-10 22:39:00,Formulário Web,Faturamento,Faturamento,Alta,Basic,CUST-02223,AGT-067,Sudeste,59,106.7,404.9,0,,1,2025-08-10,22,6,8,480,0
TCK-000250,2025-01-10 21:36:00,Chat,Integrações,Problema Técnico,Alta,Premium,CUST-01204,AGT-014,Nordeste,25,51.4,436.6,0,4.0,0,2025-01-10,21,4,1,480,0
TCK-000251,2025-01-05 15:04:00,Chat,API,Bug / Defeito,Alta,Basic,CUST-00734,AGT-020,Nordeste,62,77.6,1032.7,1,2.0,0,2025-01-05,15,6,1,480,1
TCK-000252,2025-06-21 05:24:00,Redes Sociais,API,Dúvida / Como Fazer,Média,Enterprise,CUST-01720,AGT-057,Sudeste,77,96.3,241.1,0,,1,2025-06-21,5,5,6,1440,0
TCK-000253,2025-12-05 03:51:00,Redes Sociais,App Mobile,Cancelamento,Baixa,Basic,CUST-01372,AGT-009,Sul,16,251.1,1017.3,1,,1,2025-12-05,3,4,12,2880,0
TCK-000254,2025-01-29 00:14:00,Email,Plataforma Web,Dúvida / Como Fazer,Alta,Basic,CUST-00710,AGT-015,Norte,43,80.3,276.6,0,4.0,0,2025-01-29,0,2,1,480,0
TCK-000255,2025-02-23 01:23:00,Chat,Relatórios,Faturamento,Baixa,Basic,CUST-00205,AGT-020,Centro-Oeste,81,195.1,965.7,0,4.0,0,2025-02-23,1,6,2,2880,0
TCK-000256,2025-07-26 13:12:00,Chat,API,Problema Técnico,Crítica,Basic,CUST-02039,AGT-029,Sudeste,68,50.1,689.8,0,,1,2025-07-26,13,5,7,240,1
TCK-000257,2025-07-08 04:29:00,Chat,API,Dúvida / Como Fazer,Média,Enterprise,CUST-01658,AGT-049,Sudeste,22,103.7,229.4,0,5.0,0,2025-07-08,4,1,7,1440,0
TCK-000258,2025-01-03 22:34:00,Chat,Faturamento,Bug / Defeito,Alta,Free,CUST-02307,AGT-047,Norte,13,43.7,451.1,0,5.0,0,2025-01-03,22,4,1,480,0
TCK-000259,2025-10-25 20:47:00,Email,Plataforma Web,Acesso e Conta,Crítica,Basic,CUST-00374,AGT-002,Sul,57,52.2,165.6,0,,1,2025-10-25,20,5,10,240,0
TCK-000260,2025-11-03 12:42:00,Telefone,API,Cancelamento,Baixa,Free,CUST-01851,AGT-037,Centro-Oeste,4,217.7,575.0,0,,1,2025-11-03,12,0,11,2880,0
TCK-000261,2025-07-12 12:41:00,Telefone,Plataforma Web,Dúvida / Como Fazer,Média,Basic,CUST-01193,AGT-061,Sul,80,133.2,300.5,0,4.0,0,2025-07-12,12,5,7,1440,0
TCK-000262,2025-04-10 06:15:00,Email,Relatórios,Faturamento,Média,Basic,CUST-00455,AGT-024,Sul,16,122.5,455.8,0,3.0,0,2025-04-10,6,3,4,1440,0
TCK-000263,2025-05-28 14:13:00,Email,API,Faturamento,Baixa,Basic,CUST-00754,AGT-045,Nordeste,67,163.2,607.5,0,,1,2025-05-28,14,2,5,2880,0
TCK-000264,2025-08-19 13:39:00,Email,Plataforma Web,Problema Técnico,Baixa,Enterprise,CUST-00870,AGT-067,Centro-Oeste,30,316.2,1682.7,0,5.0,0,2025-08-19,13,1,8,2880,0
TCK-000265,2025-08-31 06:37:00,Chat,API,Acesso e Conta,Média,Free,CUST-01101,AGT-035,Norte,9,78.6,373.0,0,5.0,0,2025-08-31,6,6,8,1440,0
TCK-000266,2025-01-20 03:59:00,Telefone,API,Acesso e Conta,Baixa,Basic,CUST-01549,AGT-031,Norte,4,81.5,173.0,0,,1,2025-01-20,3,0,1,2880,0
TCK-000267,2025-09-02 00:46:00,Email,Plataforma Web,Cancelamento,Média,Free,CUST-00630,AGT-001,Nordeste,74,101.7,852.6,0,4.0,0,2025-09-02,0,1,9,1440,0
TCK-000268,2025-12-30 10:01:00,Email,App Mobile,Problema Técnico,Média,Free,CUST-00744,AGT-019,Sudeste,57,156.0,1614.5,0,2.0,0,2025-12-30,10,1,12,1440,1
TCK-000269,2025-06-08 23:18:00,Redes Sociais,Faturamento,Problema Técnico,Baixa,Free,CUST-00661,AGT-066,Sudeste,33,573.3,1896.0,0,4.0,0,2025-06-08,23,6,6,2880,0
TCK-000270,2025-09-11 19:26:00,Formulário Web,Relatórios,Problema Técnico,Alta,Basic,CUST-01343,AGT-052,Centro-Oeste,16,67.0,311.9,0,,1,2025-09-11,19,3,9,480,0
TCK-000271,2025-04-24 09:28:00,Formulário Web,App Mobile,Dúvida / Como Fazer,Média,Basic,CUST-00481,AGT-021,Sul,47,109.0,227.1,0,5.0,0,2025-04-24,9,3,4,1440,0
TCK-000272,2025-08-08 19:10:00,Email,Faturamento,Problema Técnico,Média,Enterprise,CUST-01048,AGT-045,Nordeste,43,86.9,501.1,0,4.0,0,2025-08-08,19,4,8,1440,0
TCK-000273,2025-01-09 03:49:00,Chat,Relatórios,Problema Técnico,Alta,Free,CUST-00773,AGT-038,Sul,40,39.9,783.1,0,3.0,0,2025-01-09,3,3,1,480,1
